,timestamp,adjusted_close
0,2018-07-02,194.02
1,2018-06-29,195.1
2,2018-06-28,195.21
3,2018-06-27,195.02
4,2018-06-26,196.36
5,2018-06-25,196.38
6,2018-06-22,197.41
7,2018-06-21,200.31
8,2018-06-20,199.08
9,2018-06-19,199.21
10,2018-06-18,200.69
11,2018-06-15,200.54
12,2018-06-14,199.67
13,2018-06-13,200.31
14,2018-06-12,201.31
15,2018-06-11,199.64
16,2018-06-08,198.33
17,2018-06-07,196.17
18,2018-06-06,193.59
19,2018-06-05,191.94
20,2018-06-04,191.36
21,2018-06-01,187.35
22,2018-05-31,186.55
23,2018-05-30,187.09
24,2018-05-29,183.9871
25,2018-05-25,185.827
26,2018-05-24,186.1253
27,2018-05-23,185.6479
28,2018-05-22,185.8468
29,2018-05-21,188.7509
30,2018-05-18,186.3938
31,2018-05-17,184.3153
32,2018-05-16,185.3595
33,2018-05-15,186.9508
34,2018-05-14,190.0338
35,2018-05-11,189.268
36,2018-05-10,186.1353
37,2018-05-09,185.3396
38,2018-05-08,184.0269
39,2018-05-07,182.555
40,2018-05-04,184.0169
41,2018-05-03,182.187
42,2018-05-02,184.8921
43,2018-05-01,183.6191
44,2018-04-30,183.7882
45,2018-04-27,185.4391
46,2018-04-26,184.7031
47,2018-04-25,176.4187
48,2018-04-24,175.2949
49,2018-04-23,176.6873
50,2018-04-20,176.0408
51,2018-04-19,176.1104
52,2018-04-18,178.8653
53,2018-04-17,173.9523
54,2018-04-16,173.475
55,2018-04-13,171.8539
56,2018-04-12,172.4108
57,2018-04-11,171.9136
58,2018-04-10,172.5401
59,2018-04-09,171.5655
60,2018-04-06,173.4948
61,2018-04-05,178.1492
62,2018-04-04,176.4685
63,2018-04-03,172.8086
64,2018-04-02,171.9533
65,2018-03-29,177.2641
66,2018-03-28,173.8031
67,2018-03-27,173.7236
68,2018-03-26,175.4143
69,2018-03-23,170.8594
70,2018-03-22,174.3302
71,2018-03-21,177.0453
72,2018-03-20,177.1845
73,2018-03-19,176.1303
74,2018-03-16,177.9802
75,2018-03-15,177.095
76,2018-03-14,176.4386
77,2018-03-13,177.3735
78,2018-03-12,178.726
79,2018-03-09,181.1626
80,2018-03-08,176.9657
81,2018-03-07,177.6022
82,2018-03-06,179.6095
83,2018-03-05,179.7084
84,2018-03-02,176.4651
85,2018-03-01,177.6319
86,2018-02-28,180.2325
87,2018-02-27,182.9122
88,2018-02-26,186.3533
89,2018-02-23,186.2445
