,timestamp,adjusted_close
0,2018-04-23,124.46
1,2018-04-20,124.2
2,2018-04-19,123.96
3,2018-04-18,124.48
4,2018-04-17,123.8
5,2018-04-16,121.88
6,2018-04-13,120.75
7,2018-04-12,121.07
8,2018-04-11,119.78
9,2018-04-10,120.72
10,2018-04-09,118.79
11,2018-04-06,117.7
12,2018-04-05,121.19
13,2018-04-04,119.81
14,2018-04-03,119.2
15,2018-04-02,118.39
16,2018-03-29,119.62
17,2018-03-28,116.99
18,2018-03-27,117.4
19,2018-03-26,120.64
20,2018-03-23,117.0
21,2018-03-22,119.99
22,2018-03-21,123.22
23,2018-03-20,124.91
24,2018-03-19,123.21
25,2018-03-16,124.53
26,2018-03-15,123.41
27,2018-03-14,122.58
28,2018-03-13,123.2
29,2018-03-12,124.24
30,2018-03-09,124.51
31,2018-03-08,122.22
32,2018-03-07,121.85
33,2018-03-06,121.06
34,2018-03-05,121.88
35,2018-03-02,120.77
36,2018-03-01,120.4
37,2018-02-28,122.94
38,2018-02-27,123.37
39,2018-02-26,124.59
40,2018-02-23,122.93
41,2018-02-22,120.38
42,2018-02-21,120.43
43,2018-02-20,122.01
44,2018-02-16,121.85
45,2018-02-15,122.28
46,2018-02-14,120.6228
47,2018-02-13,118.1471
48,2018-02-12,118.2669
49,2018-02-09,116.1206
50,2018-02-08,113.6648
51,2018-02-07,119.4449
52,2018-02-06,119.7643
53,2018-02-05,116.0707
54,2018-02-02,120.7027
55,2018-02-01,125.5045
56,2018-01-31,124.017
57,2018-01-30,123.3382
58,2018-01-29,124.626
59,2018-01-26,126.1034
60,2018-01-25,125.0053
61,2018-01-24,124.3365
62,2018-01-23,124.4363
63,2018-01-22,124.1168
64,2018-01-19,122.4896
65,2018-01-18,122.8989
66,2018-01-17,121.7709
67,2018-01-16,120.1836
68,2018-01-12,119.8841
69,2018-01-11,119.6345
70,2018-01-10,118.776
71,2018-01-09,118.9058
72,2018-01-08,119.1354
73,2018-01-05,118.6562
74,2018-01-04,115.881
75,2018-01-03,115.4517
76,2018-01-02,114.3137
77,2017-12-29,113.8245
78,2017-12-28,114.154
79,2017-12-27,113.8245
80,2017-12-26,112.7963
81,2017-12-22,112.4968
82,2017-12-21,112.2173
83,2017-12-20,111.9278
84,2017-12-19,111.9477
85,2017-12-18,113.3553
86,2017-12-15,113.6249
87,2017-12-14,112.7264
88,2017-12-13,113.1157
89,2017-12-12,113.2655
90,2017-12-11,112.1773
91,2017-12-08,112.407
92,2017-12-07,111.209
93,2017-12-06,109.5519
94,2017-12-05,108.3938
95,2017-12-04,107.2458
96,2017-12-01,110.5402
97,2017-11-30,112.397
98,2017-11-29,109.6717
99,2017-11-28,113.1657
100,2017-11-27,112.1873
101,2017-11-24,111.778
102,2017-11-22,110.63
103,2017-11-21,111.2589
104,2017-11-20,109.7615
105,2017-11-17,109.6317
106,2017-11-16,110.8297
107,2017-11-15,109.868
108,2017-11-14,111.592
109,2017-11-13,111.014
110,2017-11-10,111.4924
111,2017-11-09,111.7515
112,2017-11-08,112.0803
113,2017-11-07,111.7016
114,2017-11-06,111.5322
115,2017-11-03,110.9742
116,2017-11-02,110.5955
117,2017-11-01,110.6852
118,2017-10-31,109.5989
119,2017-10-30,109.6587
120,2017-10-27,109.3299
121,2017-10-26,109.4196
122,2017-10-25,109.1704
123,2017-10-24,108.0344
124,2017-10-23,107.1574
125,2017-10-20,107.1774
126,2017-10-19,106.6492
127,2017-10-18,107.4265
128,2017-10-17,107.1674
129,2017-10-16,107.9248
130,2017-10-13,108.2835
131,2017-10-12,107.7354
132,2017-10-11,108.0643
133,2017-10-10,106.9382
134,2017-10-09,106.6392
135,2017-10-06,106.3602
136,2017-10-05,105.8719
137,2017-10-04,104.9451
138,2017-10-03,105.2242
139,2017-10-02,105.0747
140,2017-09-29,104.8754
141,2017-09-28,104.2177
142,2017-09-27,103.53
143,2017-09-26,102.5833
144,2017-09-25,102.6631
145,2017-09-22,105.1943
146,2017-09-21,104.9451
147,2017-09-20,104.6063
148,2017-09-19,105.0448
149,2017-09-18,104.4668
150,2017-09-15,104.9352
151,2017-09-14,105.7125
152,2017-09-13,105.4633
153,2017-09-12,105.842
154,2017-09-11,105.7822
