,timestamp,adjusted_close
0,2018-07-02,336.08
1,2018-06-29,335.51
2,2018-06-28,334.65
3,2018-06-27,329.82
4,2018-06-26,331.3
5,2018-06-25,331.2
6,2018-06-22,338.91
7,2018-06-21,337.66
8,2018-06-20,342.69
9,2018-06-19,341.12
10,2018-06-18,354.74
11,2018-06-15,357.88
12,2018-06-14,362.42
13,2018-06-13,363.85
14,2018-06-12,370.62
15,2018-06-11,370.94
16,2018-06-08,369.5
17,2018-06-07,368.53
18,2018-06-06,371.56
19,2018-06-05,360.1
20,2018-06-04,360.73
21,2018-06-01,356.72
22,2018-05-31,352.16
23,2018-05-30,358.19
24,2018-05-29,352.48
25,2018-05-25,360.09
26,2018-05-24,359.0
27,2018-05-23,359.21
28,2018-05-22,355.02
29,2018-05-21,363.92
30,2018-05-18,351.23
31,2018-05-17,344.14
32,2018-05-16,340.97
33,2018-05-15,342.12
34,2018-05-14,344.59
35,2018-05-11,342.46
36,2018-05-10,344.07
37,2018-05-09,342.7963
38,2018-05-08,336.6966
39,2018-05-07,338.7465
40,2018-05-04,332.7761
41,2018-05-03,329.0546
42,2018-05-02,322.5868
43,2018-05-01,327.9103
44,2018-04-30,331.9104
45,2018-04-27,339.1942
46,2018-04-26,341.0948
47,2018-04-25,341.1644
48,2018-04-24,327.4327
49,2018-04-23,337.1643
50,2018-04-20,336.9952
51,2018-04-19,338.9554
52,2018-04-18,339.3136
53,2018-04-17,335.0548
54,2018-04-16,330.1293
55,2018-04-13,327.6516
56,2018-04-12,335.811
57,2018-04-11,325.7411
58,2018-04-10,333.1742
59,2018-04-09,320.8852
60,2018-04-06,324.5072
61,2018-04-05,334.7364
62,2018-04-04,325.8207
63,2018-04-03,329.184
64,2018-04-02,320.8454
65,2018-03-29,326.2585
66,2018-03-28,318.4374
67,2018-03-27,319.532
68,2018-03-26,327.3431
69,2018-03-23,319.4125
70,2018-03-22,318.0294
71,2018-03-21,335.4329
72,2018-03-20,335.9603
73,2018-03-19,330.1193
74,2018-03-16,328.8357
75,2018-03-15,328.3481
76,2018-03-14,328.6268
77,2018-03-13,336.9952
78,2018-03-12,342.4879
79,2018-03-09,352.7668
80,2018-03-08,347.0054
81,2018-03-07,345.3238
82,2018-03-06,347.1945
83,2018-03-05,351.0055
84,2018-03-02,342.9655
85,2018-03-01,347.9607
86,2018-02-28,360.4187
87,2018-02-27,362.8367
88,2018-02-26,361.6825
89,2018-02-23,354.8962
90,2018-02-22,354.1599
91,2018-02-21,350.6274
92,2018-02-20,351.6026
93,2018-02-16,353.2842
94,2018-02-15,354.6972
95,2018-02-14,343.1446
96,2018-02-13,341.463
97,2018-02-12,342.0998
98,2018-02-09,331.184
99,2018-02-08,328.0297
100,2018-02-07,344.6109
101,2018-02-06,337.4736
102,2018-02-05,325.5648
103,2018-02-02,345.3929
104,2018-02-01,353.342
105,2018-01-31,350.7979
106,2018-01-30,334.3058
107,2018-01-29,337.3845
108,2018-01-26,339.7603
109,2018-01-25,339.6514
110,2018-01-24,331.3163
111,2018-01-23,332.2072
112,2018-01-22,334.5929
113,2018-01-19,334.3256
114,2018-01-18,336.7311
115,2018-01-17,347.4717
116,2018-01-16,331.7815
117,2018-01-12,332.8209
118,2018-01-11,324.8125
119,2018-01-10,317.0317
120,2018-01-09,315.2202
121,2018-01-08,307.0236
122,2018-01-05,305.7268
123,2018-01-04,293.6795
124,2018-01-03,294.7981
125,2018-01-02,293.8478
126,2017-12-29,291.9372
127,2017-12-28,293.3627
128,2017-12-27,292.6401
129,2017-12-26,292.3827
130,2017-12-22,292.1253
131,2017-12-21,292.056
132,2017-12-20,294.8971
133,2017-12-19,294.2537
134,2017-12-18,293.1548
135,2017-12-15,290.977
136,2017-12-14,290.9176
137,2017-12-13,288.8982
138,2017-12-12,287.0173
139,2017-12-11,280.3057
140,2017-12-08,283.0181
141,2017-12-07,279.1277
142,2017-12-06,275.465
143,2017-12-05,272.7625
144,2017-12-04,275.168
145,2017-12-01,268.6444
146,2017-11-30,274.0098
147,2017-11-29,266.5854
148,2017-11-28,265.2886
149,2017-11-27,262.9029
150,2017-11-24,263.1999
151,2017-11-22,262.4772
152,2017-11-21,264.2987
153,2017-11-20,261.9625
154,2017-11-17,259.6164
155,2017-11-16,261.0418
156,2017-11-15,260.2103
157,2017-11-14,259.1214
158,2017-11-13,259.7747
159,2017-11-10,258.2206
160,2017-11-09,260.0519
161,2017-11-08,261.4796
162,2017-11-07,262.031
163,2017-11-06,260.0027
164,2017-11-03,257.7184
165,2017-11-02,258.5849
166,2017-11-01,254.5185
167,2017-10-31,254.0065
168,2017-10-30,255.2569
169,2017-10-27,252.5099
170,2017-10-26,255.2766
171,2017-10-25,254.42
172,2017-10-24,261.903
173,2017-10-23,258.2797
174,2017-10-20,260.6722
175,2017-10-19,255.0502
176,2017-10-18,256.0348
177,2017-10-17,254.6366
178,2017-10-16,255.7492
179,2017-10-13,256.724
180,2017-10-12,257.876
181,2017-10-11,257.4132
182,2017-10-10,256.9111
183,2017-10-09,254.4102
184,2017-10-06,254.5973
185,2017-10-05,254.9025
186,2017-10-04,251.8207
187,2017-10-03,251.5253
188,2017-10-02,252.0471
189,2017-09-29,250.2946
190,2017-09-28,250.3536
191,2017-09-27,251.3481
192,2017-09-26,249.7924
193,2017-09-25,250.4029
194,2017-09-22,252.5001
195,2017-09-21,252.0964
196,2017-09-20,251.5253
197,2017-09-19,248.5715
198,2017-09-18,249.182
199,2017-09-15,245.1648
200,2017-09-14,241.4529
201,2017-09-13,238.2037
202,2017-09-12,236.8745
203,2017-09-11,236.8843
204,2017-09-08,235.1022
205,2017-09-07,232.6703
206,2017-09-06,231.0063
207,2017-09-05,233.3496
208,2017-09-01,236.6283
209,2017-08-31,235.9687
210,2017-08-30,236.7563
211,2017-08-29,236.7859
212,2017-08-28,233.5269
213,2017-08-25,232.2567
214,2017-08-24,235.0628
215,2017-08-23,234.4229
216,2017-08-22,236.0573
217,2017-08-21,232.05
218,2017-08-18,232.1386
219,2017-08-17,231.9614
220,2017-08-16,233.9306
221,2017-08-15,235.4862
222,2017-08-14,233.4973
223,2017-08-11,231.2623
224,2017-08-10,229.2931
225,2017-08-09,230.7011
226,2017-08-08,234.3906
227,2017-08-07,235.1051
228,2017-08-04,232.6388
229,2017-08-03,233.1673
230,2017-08-02,232.8737
231,2017-08-01,234.3319
232,2017-07-31,237.2875
233,2017-07-28,236.1229
234,2017-07-27,235.8586
235,2017-07-26,228.4697
236,2017-07-25,207.9275
237,2017-07-24,207.6535
238,2017-07-21,207.6143
239,2017-07-20,205.794
240,2017-07-19,206.3812
241,2017-07-18,203.7975
242,2017-07-17,204.5413
243,2017-07-14,204.0618
244,2017-07-13,201.8304
245,2017-07-12,202.0359
246,2017-07-11,201.8696
247,2017-07-10,199.6088
248,2017-07-07,198.0528
249,2017-07-06,197.1817
250,2017-07-05,197.5047
251,2017-07-03,194.3534
252,2017-06-30,193.5313
253,2017-06-29,193.2475
254,2017-06-28,195.3614
255,2017-06-27,194.647
256,2017-06-26,195.7137
257,2017-06-23,197.9157
258,2017-06-22,195.1853
259,2017-06-21,194.921
260,2017-06-20,194.0989
261,2017-06-19,194.8329
262,2017-06-16,192.2493
263,2017-06-15,191.2804
264,2017-06-14,188.2759
265,2017-06-13,187.0134
266,2017-06-12,185.9466
267,2017-06-09,185.976
268,2017-06-08,185.8781
269,2017-06-07,184.0872
270,2017-06-06,182.766
271,2017-06-05,184.919
272,2017-06-02,186.1717
273,2017-06-01,183.3238
274,2017-05-31,183.6272
275,2017-05-30,182.8932
276,2017-05-26,182.6094
277,2017-05-25,183.0792
278,2017-05-24,181.298
279,2017-05-23,179.5755
280,2017-05-22,179.7517
281,2017-05-19,176.9038
282,2017-05-18,173.6155
283,2017-05-17,174.966
284,2017-05-16,178.8024
285,2017-05-15,178.499
286,2017-05-12,179.3406
287,2017-05-11,180.0159
288,2017-05-10,179.2721
289,2017-05-09,181.5155
290,2017-05-08,180.6512
291,2017-05-05,179.6703
292,2017-05-04,177.7863
293,2017-05-03,178.0971
294,2017-05-02,178.1456
295,2017-05-01,177.1259
296,2017-04-28,179.4955
297,2017-04-27,177.932
298,2017-04-26,176.4656
299,2017-04-25,178.2136
300,2017-04-24,176.8055
301,2017-04-21,175.1739
302,2017-04-20,174.1251
303,2017-04-19,173.2511
304,2017-04-18,172.717
305,2017-04-17,173.8532
306,2017-04-13,170.5513
307,2017-04-12,170.9689
308,2017-04-11,173.4162
309,2017-04-10,172.4353
310,2017-04-07,173.6881
311,2017-04-06,172.2508
312,2017-04-05,171.9692
313,2017-04-04,173.5424
314,2017-04-03,171.5516
315,2017-03-31,171.7555
316,2017-03-30,172.8432
317,2017-03-29,172.5033
318,2017-03-28,172.2411
319,2017-03-27,171.0175
320,2017-03-24,170.7455
321,2017-03-23,172.144
322,2017-03-22,171.8721
323,2017-03-21,170.8815
324,2017-03-20,174.2125
325,2017-03-17,174.902
326,2017-03-16,173.0471
327,2017-03-15,173.5521
328,2017-03-14,173.5716
329,2017-03-13,173.8823
330,2017-03-10,173.5424
331,2017-03-09,175.3585
332,2017-03-08,176.4947
333,2017-03-07,176.7666
334,2017-03-06,175.7081
335,2017-03-03,176.922
336,2017-03-02,177.7086
337,2017-03-01,178.6021
338,2017-02-28,175.0283
339,2017-02-27,174.2514
340,2017-02-24,172.3188
341,2017-02-23,171.7555
342,2017-02-22,170.2988
343,2017-02-21,170.4931
344,2017-02-17,167.7253
345,2017-02-16,165.8801
346,2017-02-15,164.4137
347,2017-02-14,163.6368
348,2017-02-13,163.1804
349,2017-02-10,161.4323
350,2017-02-09,159.5386
351,2017-02-08,159.0822
352,2017-02-07,160.3049
353,2017-02-06,157.8787
354,2017-02-03,156.3575
355,2017-02-02,156.2227
356,2017-02-01,157.8691
357,2017-01-31,157.3395
358,2017-01-30,159.4095
359,2017-01-27,161.4603
360,2017-01-26,162.8274
361,2017-01-25,161.1329
362,2017-01-24,154.5763
363,2017-01-23,151.9671
364,2017-01-20,153.5943
365,2017-01-19,153.084
366,2017-01-18,152.4293
367,2017-01-17,151.8035
368,2017-01-13,152.9203
369,2017-01-12,152.4004
370,2017-01-11,153.4691
371,2017-01-10,153.1514
372,2017-01-09,152.4293
373,2017-01-06,153.1803
374,2017-01-05,152.8048
375,2017-01-04,152.7181
376,2017-01-03,151.1295
377,2016-12-30,149.8875
378,2016-12-29,149.8971
379,2016-12-28,150.2919
380,2016-12-27,151.6205
381,2016-12-23,151.9383
382,2016-12-22,151.6013
383,2016-12-21,151.6205
384,2016-12-20,150.5711
385,2016-12-19,150.3689
386,2016-12-16,148.7514
387,2016-12-15,148.0486
388,2016-12-14,148.7225
389,2016-12-13,150.831
390,2016-12-12,151.3124
391,2016-12-09,150.6674
392,2016-12-08,149.6083
393,2016-12-07,148.4048
394,2016-12-06,146.5755
395,2016-12-05,146.4985
396,2016-12-02,146.5851
397,2016-12-01,146.7199
398,2016-11-30,144.958
399,2016-11-29,145.9978
400,2016-11-28,144.1974
401,2016-11-25,144.4574
402,2016-11-23,144.1685
403,2016-11-22,143.9567
404,2016-11-21,141.5497
405,2016-11-18,140.9047
406,2016-11-17,139.9226
