,timestamp,adjusted_close
0,2018-04-24,60.22
1,2018-04-23,60.25
2,2018-04-20,58.83
3,2018-04-19,58.64
4,2018-04-18,58.92
5,2018-04-17,59.27
6,2018-04-16,58.65
7,2018-04-13,57.17
8,2018-04-12,56.74
9,2018-04-11,56.2
10,2018-04-10,56.49
11,2018-04-09,56.16
12,2018-04-06,53.36
13,2018-04-05,54.53
14,2018-04-04,54.54
15,2018-04-03,54.09
16,2018-04-02,53.27
17,2018-03-29,54.47
18,2018-03-28,55.09
19,2018-03-27,53.75
20,2018-03-26,54.04
21,2018-03-23,53.41
22,2018-03-22,54.12
23,2018-03-21,54.69
24,2018-03-20,54.64
25,2018-03-19,54.63
26,2018-03-16,55.67
27,2018-03-15,55.25
28,2018-03-14,54.8
29,2018-03-13,54.8892
30,2018-03-12,54.8793
31,2018-03-09,54.6612
32,2018-03-08,54.2845
33,2018-03-07,53.997
34,2018-03-06,53.8285
35,2018-03-05,53.9276
36,2018-03-02,53.888
37,2018-03-01,53.2337
38,2018-02-28,53.7492
39,2018-02-27,54.2449
40,2018-02-26,55.5732
41,2018-02-23,54.3936
42,2018-02-22,54.0962
43,2018-02-21,54.0763
44,2018-02-20,54.5026
45,2018-02-16,55.8012
46,2018-02-15,55.5038
47,2018-02-14,54.4233
48,2018-02-13,54.4233
49,2018-02-12,54.9487
50,2018-02-09,54.3936
51,2018-02-08,54.2548
52,2018-02-07,55.3948
53,2018-02-06,54.9784
54,2018-02-05,55.9103
55,2018-02-02,58.0515
56,2018-02-01,59.3402
57,2018-01-31,58.7355
58,2018-01-30,60.1234
59,2018-01-29,61.0949
60,2018-01-26,61.5013
61,2018-01-25,60.7677
62,2018-01-24,60.6488
63,2018-01-23,61.1643
64,2018-01-22,60.7182
65,2018-01-19,60.7479
66,2018-01-18,60.5992
67,2018-01-17,61.4914
68,2018-01-16,61.531
69,2018-01-12,58.1507
70,2018-01-11,57.0999
71,2018-01-10,56.8025
72,2018-01-09,56.3068
73,2018-01-08,56.168
74,2018-01-05,56.4952
75,2018-01-04,56.5546
76,2018-01-03,55.6525
77,2018-01-02,55.7318
78,2017-12-29,55.7814
79,2017-12-28,56.1085
80,2017-12-27,55.8508
81,2017-12-26,55.8508
82,2017-12-22,55.8706
83,2017-12-21,56.1085
84,2017-12-20,55.6228
85,2017-12-19,55.7418
86,2017-12-18,55.7318
87,2017-12-15,55.7517
88,2017-12-14,55.5237
89,2017-12-13,55.9365
90,2017-12-12,56.0937
91,2017-12-11,55.3762
92,2017-12-08,54.6194
93,2017-12-07,53.8331
94,2017-12-06,53.4203
95,2017-12-05,54.816
96,2017-12-04,55.2583
97,2017-12-01,54.9143
98,2017-11-30,54.3245
99,2017-11-29,54.413
100,2017-11-28,53.9903
101,2017-11-27,53.6168
102,2017-11-24,53.4203
103,2017-11-22,53.4399
104,2017-11-21,53.3416
105,2017-11-20,53.1745
106,2017-11-17,54.2557
107,2017-11-16,54.2262
108,2017-11-15,53.8626
109,2017-11-14,54.0493
110,2017-11-13,54.1574
111,2017-11-10,54.5309
112,2017-11-09,55.2485
113,2017-11-08,55.6121
114,2017-11-07,54.6391
115,2017-11-06,54.9241
116,2017-11-03,55.101
117,2017-11-02,54.4228
118,2017-11-01,54.3933
119,2017-10-31,54.1476
120,2017-10-30,53.7741
121,2017-10-27,57.2437
122,2017-10-26,60.9296
123,2017-10-25,61.3817
124,2017-10-24,62.0304
125,2017-10-23,62.3155
126,2017-10-20,62.7872
127,2017-10-19,62.6595
128,2017-10-18,62.4236
129,2017-10-17,62.1385
130,2017-10-16,62.2565
131,2017-10-13,62.3056
132,2017-10-12,62.7381
133,2017-10-11,62.689
134,2017-10-10,63.3573
135,2017-10-09,63.2295
136,2017-10-06,63.4458
137,2017-10-05,63.4949
138,2017-10-04,63.4949
139,2017-10-03,63.2689
140,2017-10-02,63.4458
141,2017-09-29,62.9347
142,2017-09-28,63.1902
143,2017-09-27,63.4654
144,2017-09-26,63.6522
145,2017-09-25,64.065
146,2017-09-22,64.0159
147,2017-09-21,64.4778
148,2017-09-20,64.6646
149,2017-09-19,64.8218
150,2017-09-18,64.8612
151,2017-09-15,65.0282
152,2017-09-14,64.9889
153,2017-09-13,63.8763
154,2017-09-12,63.8861
155,2017-09-11,63.564
156,2017-09-08,62.7247
157,2017-09-07,62.7735
158,2017-09-06,62.4612
159,2017-09-05,62.0903
160,2017-09-01,62.2953
161,2017-08-31,62.3246
162,2017-08-30,61.6024
163,2017-08-29,61.6024
164,2017-08-28,61.7976
165,2017-08-25,61.4267
166,2017-08-24,61.2022
167,2017-08-23,60.6557
168,2017-08-22,60.9192
169,2017-08-21,60.48
170,2017-08-18,60.0116
171,2017-08-17,60.3531
172,2017-08-16,61.1925
173,2017-08-15,60.9973
174,2017-08-14,61.1632
175,2017-08-11,60.8802
176,2017-08-10,60.685
177,2017-08-09,60.9875
178,2017-08-08,60.8216
179,2017-08-07,61.3291
180,2017-08-04,61.5828
181,2017-08-03,61.9927
182,2017-08-02,61.9147
183,2017-08-01,62.3831
