,timestamp,adjusted_close
0,2018-04-24,126.22
1,2018-04-23,126.83
2,2018-04-20,126.66
3,2018-04-19,127.55
4,2018-04-18,127.72
5,2018-04-17,130.54
6,2018-04-16,131.76
7,2018-04-13,130.62
8,2018-04-12,130.43
9,2018-04-11,129.63
10,2018-04-10,130.25
11,2018-04-09,129.48
12,2018-04-06,128.1
13,2018-04-05,130.71
14,2018-04-04,130.41
15,2018-04-03,128.35
16,2018-04-02,124.56
17,2018-03-29,128.15
18,2018-03-28,127.45
19,2018-03-27,127.21
20,2018-03-26,127.39
21,2018-03-23,125.1
22,2018-03-22,127.38
23,2018-03-21,131.19
24,2018-03-20,131.21
25,2018-03-19,130.24
26,2018-03-16,133.68
27,2018-03-15,133.06
28,2018-03-14,132.32
29,2018-03-13,134.35
30,2018-03-12,132.63
31,2018-03-09,133.8
32,2018-03-08,132.06
33,2018-03-07,129.04
34,2018-03-06,128.22
35,2018-03-05,129.79
36,2018-03-02,128.82
37,2018-03-01,127.28
38,2018-02-28,129.88
39,2018-02-27,131.67
40,2018-02-26,132.07
41,2018-02-23,131.1856
42,2018-02-22,129.089
43,2018-02-21,129.089
44,2018-02-20,130.0429
45,2018-02-16,132.3085
46,2018-02-15,130.4006
47,2018-02-14,128.8505
48,2018-02-13,129.1386
49,2018-02-12,129.4467
50,2018-02-09,128.7114
51,2018-02-08,125.5614
52,2018-02-07,130.5894
53,2018-02-06,130.9968
54,2018-02-05,129.5659
55,2018-02-02,136.8099
56,2018-02-01,139.1351
57,2018-01-31,137.3166
58,2018-01-30,141.5298
59,2018-01-29,142.7719
60,2018-01-26,144.4115
61,2018-01-25,143.4874
62,2018-01-24,141.1721
63,2018-01-23,140.9336
64,2018-01-22,147.2037
65,2018-01-19,146.4287
66,2018-01-18,145.9915
67,2018-01-17,146.0511
68,2018-01-16,145.9318
69,2018-01-12,144.8388
70,2018-01-11,143.8749
71,2018-01-10,143.0601
72,2018-01-09,143.229
73,2018-01-08,140.9932
74,2018-01-05,140.8144
75,2018-01-04,139.6617
76,2018-01-03,139.6717
77,2018-01-02,138.3501
78,2017-12-29,138.837
79,2017-12-28,139.6717
80,2017-12-27,139.6816
81,2017-12-26,139.2046
82,2017-12-22,139.2344
83,2017-12-21,140.1685
84,2017-12-20,140.2679
85,2017-12-19,140.8839
86,2017-12-18,140.9038
87,2017-12-15,141.5596
88,2017-12-14,140.7548
89,2017-12-13,141.9869
90,2017-12-12,141.6988
91,2017-12-11,140.248
92,2017-12-08,139.7015
93,2017-12-07,139.1251
94,2017-12-06,140.1685
95,2017-12-05,138.7873
96,2017-12-04,138.1314
97,2017-12-01,139.0953
98,2017-11-30,138.4494
99,2017-11-29,138.9264
100,2017-11-28,139.1351
101,2017-11-27,137.2272
102,2017-11-24,136.3087
103,2017-11-22,135.5975
104,2017-11-21,136.6346
105,2017-11-20,136.2296
106,2017-11-17,136.2988
107,2017-11-16,137.1581
108,2017-11-15,137.3852
109,2017-11-14,137.7704
110,2017-11-13,138.0371
111,2017-11-10,137.8396
112,2017-11-09,138.6198
113,2017-11-08,139.5779
114,2017-11-07,138.047
115,2017-11-06,138.0371
116,2017-11-03,138.3531
117,2017-11-02,138.205
118,2017-11-01,138.2544
119,2017-10-31,137.6914
120,2017-10-30,138.2741
121,2017-10-27,140.0322
122,2017-10-26,140.0618
123,2017-10-25,140.6643
124,2017-10-24,139.8939
125,2017-10-23,141.8495
126,2017-10-20,140.6445
127,2017-10-19,140.289
128,2017-10-18,138.9457
129,2017-10-17,139.0544
130,2017-10-16,134.442
131,2017-10-13,134.7481
132,2017-10-12,135.1432
133,2017-10-11,134.9654
134,2017-10-10,132.2493
135,2017-10-09,131.8049
136,2017-10-06,131.5777
137,2017-10-05,131.5481
138,2017-10-04,131.2518
139,2017-10-03,130.4715
140,2017-10-02,129.6024
141,2017-09-29,128.4073
142,2017-09-28,127.8739
143,2017-09-27,128.1505
144,2017-09-26,129.3258
145,2017-09-25,129.553
146,2017-09-22,129.7703
147,2017-09-21,130.1258
148,2017-09-20,131.5777
149,2017-09-19,133.5531
150,2017-09-18,133.7111
151,2017-09-15,132.7925
152,2017-09-14,132.5259
153,2017-09-13,130.8172
154,2017-09-12,130.995
155,2017-09-11,131.5678
156,2017-09-08,129.3653
157,2017-09-07,130.5604
158,2017-09-06,129.0591
159,2017-09-05,128.2986
160,2017-09-01,129.4147
161,2017-08-31,130.7382
162,2017-08-30,129.4542
163,2017-08-29,130.5802
164,2017-08-28,130.116
165,2017-08-25,130.0567
166,2017-08-24,130.4198
167,2017-08-23,130.3315
168,2017-08-22,129.7525
169,2017-08-21,130.9694
170,2017-08-18,130.1647
171,2017-08-17,130.567
172,2017-08-16,131.676
173,2017-08-15,130.9007
174,2017-08-14,130.9989
175,2017-08-11,130.6259
176,2017-08-10,130.6161
177,2017-08-09,130.7535
178,2017-08-08,129.8113
179,2017-08-07,130.3904
180,2017-08-04,130.7044
181,2017-08-03,130.8713
182,2017-08-02,129.7034
183,2017-08-01,130.0469
184,2017-07-31,130.253
185,2017-07-28,129.3992
186,2017-07-27,128.3981
187,2017-07-26,128.5159
188,2017-07-25,129.4286
189,2017-07-24,130.5376
190,2017-07-21,132.7948
191,2017-07-20,134.0314
192,2017-07-19,132.6967
193,2017-07-18,131.9606
194,2017-07-17,129.6936
195,2017-07-14,130.1352
196,2017-07-13,129.409
197,2017-07-12,129.7721
198,2017-07-11,128.7907
199,2017-07-10,129.1047
200,2017-07-07,130.0763
201,2017-07-06,130.0567
202,2017-07-05,131.1559
203,2017-07-03,130.4296
204,2017-06-30,129.831
205,2017-06-29,130.1745
206,2017-06-28,131.3325
207,2017-06-27,132.5004
208,2017-06-26,133.8057
209,2017-06-23,133.894
210,2017-06-22,133.5211
211,2017-06-21,132.4023
212,2017-06-20,131.7251
213,2017-06-19,131.5779
214,2017-06-16,131.8527
215,2017-06-15,130.567
216,2017-06-14,130.3021
217,2017-06-13,129.566
218,2017-06-12,129.3697
219,2017-06-09,129.0851
220,2017-06-08,128.1233
221,2017-06-07,128.3196
222,2017-06-06,128.3981
223,2017-06-05,127.9368
224,2017-06-02,127.6621
225,2017-06-01,126.3862
226,2017-05-31,125.8661
227,2017-05-30,124.7473
228,2017-05-26,124.5608
229,2017-05-25,125.1595
230,2017-05-24,124.321
231,2017-05-23,124.3307
232,2017-05-22,124.0772
233,2017-05-19,123.8237
234,2017-05-18,123.7945
235,2017-05-17,123.502
236,2017-05-16,124.5745
237,2017-05-15,123.814
238,2017-05-12,120.5478
239,2017-05-11,120.1188
240,2017-05-10,119.7385
241,2017-05-09,120.1285
242,2017-05-08,120.1675
243,2017-05-05,120.421
244,2017-05-04,120.85
245,2017-05-03,120.2455
246,2017-05-02,120.6062
247,2017-05-01,120.2553
248,2017-04-28,120.382
249,2017-04-27,120.6452
250,2017-04-26,120.421
251,2017-04-25,120.343
252,2017-04-24,119.8165
253,2017-04-21,118.7148
254,2017-04-20,118.822
255,2017-04-19,118.3345
256,2017-04-18,118.7733
257,2017-04-17,122.5757
258,2017-04-13,121.864
259,2017-04-12,122.2637
260,2017-04-11,121.1132
261,2017-04-10,121.2302
262,2017-04-07,121.7957
263,2017-04-06,121.9225
264,2017-04-05,121.6787
265,2017-04-04,121.5617
266,2017-04-03,121.5715
267,2017-03-31,121.435
268,2017-03-30,121.5422
269,2017-03-29,121.7957
270,2017-03-28,122.5172
271,2017-03-27,122.6537
272,2017-03-24,122.3417
273,2017-03-23,122.7512
274,2017-03-22,123.1022
275,2017-03-21,124.0675
276,2017-03-20,124.867
277,2017-03-17,124.8572
278,2017-03-16,125.2472
279,2017-03-15,125.7347
280,2017-03-14,123.8725
281,2017-03-13,123.5117
282,2017-03-10,123.0535
283,2017-03-09,122.8
284,2017-03-08,120.9962
285,2017-03-07,120.733
286,2017-03-06,120.616
287,2017-03-03,120.694
288,2017-03-02,120.538
289,2017-03-01,120.7622
290,2017-02-28,119.1535
291,2017-02-27,119.3388
292,2017-02-24,119.6605
293,2017-02-23,117.8878
294,2017-02-22,115.7761
295,2017-02-21,115.9117
296,2017-02-17,115.1368
297,2017-02-16,114.3812
298,2017-02-15,113.5288
299,2017-02-14,112.7151
300,2017-02-13,112.2501
301,2017-02-10,111.6302
302,2017-02-09,110.5065
303,2017-02-08,109.8478
304,2017-02-07,109.9253
305,2017-02-06,109.8478
306,2017-02-03,110.0803
307,2017-02-02,110.0125
308,2017-02-01,109.6831
309,2017-01-31,109.7025
310,2017-01-30,109.5863
311,2017-01-27,109.8285
312,2017-01-26,108.3367
313,2017-01-25,109.2666
314,2017-01-24,108.2592
315,2017-01-23,110.3418
316,2017-01-20,110.5743
317,2017-01-19,110.6228
318,2017-01-18,111.1071
319,2017-01-17,111.2718
320,2017-01-13,111.0102
321,2017-01-12,111.0296
322,2017-01-11,111.1362
323,2017-01-10,112.5214
324,2017-01-09,112.6376
325,2017-01-06,112.657
326,2017-01-05,113.1994
327,2017-01-04,112.0273
328,2017-01-03,112.2114
329,2016-12-30,111.6011
330,2016-12-29,111.8724
331,2016-12-28,111.4946
332,2016-12-27,112.2792
333,2016-12-23,112.3276
334,2016-12-22,111.8239
335,2016-12-21,111.698
336,2016-12-20,112.037
337,2016-12-19,112.3858
338,2016-12-16,112.2501
339,2016-12-15,112.2598
340,2016-12-14,111.388
341,2016-12-13,112.2598
342,2016-12-12,111.7464
343,2016-12-09,108.7435
344,2016-12-08,107.5133
345,2016-12-07,107.6199
346,2016-12-06,108.5498
347,2016-12-05,108.4336
348,2016-12-02,108.4529
349,2016-12-01,107.8911
350,2016-11-30,107.8136
351,2016-11-29,108.9566
352,2016-11-28,109.5863
353,2016-11-25,110.555
354,2016-11-23,109.5282
355,2016-11-22,109.2085
356,2016-11-21,111.3977
357,2016-11-18,111.7464
358,2016-11-17,112.1409
359,2016-11-16,111.9388
360,2016-11-15,111.9003
361,2016-11-14,112.1697
362,2016-11-11,113.9687
363,2016-11-10,114.998
364,2016-11-09,115.7387
365,2016-11-08,112.6026
366,2016-11-07,112.2274
367,2016-11-04,110.7363
368,2016-11-03,110.6594
369,2016-11-02,110.4958
370,2016-11-01,110.9576
371,2016-10-31,111.5829
372,2016-10-28,110.948
373,2016-10-27,111.3039
374,2016-10-26,110.2072
375,2016-10-25,109.63
376,2016-10-24,109.2933
377,2016-10-21,109.1298
378,2016-10-20,110.5054
379,2016-10-19,110.2361
380,2016-10-18,111.0249
381,2016-10-17,113.9879
382,2016-10-14,113.0932
383,2016-10-13,113.7666
384,2016-10-12,113.4877
385,2016-10-11,113.1702
386,2016-10-10,115.2481
387,2016-10-07,114.7094
388,2016-10-06,114.238
389,2016-10-05,114.6517
390,2016-10-04,114.3054
391,2016-10-03,114.2957
392,2016-09-30,113.6416
393,2016-09-29,112.8143
394,2016-09-28,114.8537
395,2016-09-27,114.6902
396,2016-09-26,113.3049
397,2016-09-23,114.2957
398,2016-09-22,114.921
399,2016-09-21,114.3919
400,2016-09-20,113.4684
401,2016-09-19,113.1894
402,2016-09-16,113.757
403,2016-09-15,114.1226
404,2016-09-14,113.3818
405,2016-09-13,113.1413
406,2016-09-12,114.6324
407,2016-09-09,113.7378
408,2016-09-08,114.9307
409,2016-09-07,115.0653
410,2016-09-06,115.2
411,2016-09-02,114.7864
412,2016-09-01,114.5555
413,2016-08-31,114.8056
414,2016-08-30,114.9307
415,2016-08-29,115.3636
416,2016-08-26,114.517
417,2016-08-25,114.0649
418,2016-08-24,114.1995
419,2016-08-23,114.9018
420,2016-08-22,114.6036
421,2016-08-19,115.3636
422,2016-08-18,115.3731
423,2016-08-17,115.9274
424,2016-08-16,114.9909
425,2016-08-15,116.883
426,2016-08-12,117.7526
427,2016-08-11,118.2782
428,2016-08-10,117.8864
429,2016-08-09,117.9533
