Pos,Neg,DaysOld,Mag1,Mag2,Mag3,Mag4,Mag5,Mag6,Mag7,Reg1,Reg2,Reg3,Reg4,dayoftheweek
8,7,4,0.0049613586489838379,0.0053450415195189678,0.013178145440554104,0.010262804527143614,0.0084250837721397357,-0.0094978371261990324,-0.0052885069411653818,0.089999999999999858,-0.23582926829268286,0.032857142857143425,0.22731491712707216,0
12,4,11,0.0049613586489838379,0.0053450415195189678,0.013178145440554104,0.010262804527143614,0.0084250837721397357,-0.0094978371261990324,-0.0052885069411653818,0.089999999999999858,-0.23582926829268286,0.032857142857143425,0.22731491712707216,0
3,10,19,0.0049613586489838379,0.0053450415195189678,0.013178145440554104,0.010262804527143614,0.0084250837721397357,-0.0094978371261990324,-0.0052885069411653818,0.089999999999999858,-0.23582926829268286,0.032857142857143425,0.22731491712707216,0
8,10,13,0.0049613586489838379,0.0053450415195189678,0.013178145440554104,0.010262804527143614,0.0084250837721397357,-0.0094978371261990324,-0.0052885069411653818,0.089999999999999858,-0.23582926829268286,0.032857142857143425,0.22731491712707216,0
13,16,19,0.0049613586489838379,0.0053450415195189678,0.013178145440554104,0.010262804527143614,0.0084250837721397357,-0.0094978371261990324,-0.0052885069411653818,0.089999999999999858,-0.23582926829268286,0.032857142857143425,0.22731491712707216,0
19,4,0,0.0049613586489838379,0.0053450415195189678,0.013178145440554104,0.010262804527143614,0.0084250837721397357,-0.0094978371261990324,-0.0052885069411653818,0.089999999999999858,-0.23582926829268286,0.032857142857143425,0.22731491712707216,0
39,23,3,0.0049613586489838379,0.0053450415195189678,0.013178145440554104,0.010262804527143614,0.0084250837721397357,-0.0094978371261990324,-0.0052885069411653818,0.089999999999999858,-0.23582926829268286,0.032857142857143425,0.22731491712707216,0
3,0,0,0.0049613586489838379,0.0053450415195189678,0.013178145440554104,0.010262804527143614,0.0084250837721397357,-0.0094978371261990324,-0.0052885069411653818,0.089999999999999858,-0.23582926829268286,0.032857142857143425,0.22731491712707216,0
21,11,3,0.0049613586489838379,0.0053450415195189678,0.013178145440554104,0.010262804527143614,0.0084250837721397357,-0.0094978371261990324,-0.0052885069411653818,0.089999999999999858,-0.23582926829268286,0.032857142857143425,0.22731491712707216,0
51,52,22,0.0049613586489838379,0.0053450415195189678,0.013178145440554104,0.010262804527143614,0.0084250837721397357,-0.0094978371261990324,-0.0052885069411653818,0.089999999999999858,-0.23582926829268286,0.032857142857143425,0.22731491712707216,0
19,9,10,0.0049613586489838379,0.0053450415195189678,0.013178145440554104,0.010262804527143614,0.0084250837721397357,-0.0094978371261990324,-0.0052885069411653818,0.089999999999999858,-0.23582926829268286,0.032857142857143425,0.22731491712707216,0
16,11,6,0.0049613586489838379,0.0053450415195189678,0.013178145440554104,0.010262804527143614,0.0084250837721397357,-0.0094978371261990324,-0.0052885069411653818,0.089999999999999858,-0.23582926829268286,0.032857142857143425,0.22731491712707216,0
11,20,5,0.0049613586489838379,0.0053450415195189678,0.013178145440554104,0.010262804527143614,0.0084250837721397357,-0.0094978371261990324,-0.0052885069411653818,0.089999999999999858,-0.23582926829268286,0.032857142857143425,0.22731491712707216,0
6,4,3,0.0049613586489838379,0.0053450415195189678,0.013178145440554104,0.010262804527143614,0.0084250837721397357,-0.0094978371261990324,-0.0052885069411653818,0.089999999999999858,-0.23582926829268286,0.032857142857143425,0.22731491712707216,0
2,6,0,0.0049613586489838379,0.0053450415195189678,0.013178145440554104,0.010262804527143614,0.0084250837721397357,-0.0094978371261990324,-0.0052885069411653818,0.089999999999999858,-0.23582926829268286,0.032857142857143425,0.22731491712707216,0
