Pos,Neg,DaysOld,Mag1,Mag2,Mag3,Mag4,Mag5,Mag6,Mag7,Reg1,Reg2,Reg3,Reg4,dayoftheweek
13,10,3,-0.019264448336252255,-0.021663172606568828,-0.033260444239843485,-0.023028611304954687,-0.028564820168844672,-0.0096675312426313751,-0.0024937655860348385,-0.20499999999999829,0.27414634146341521,0.096428571428572044,0.016687845303867552,0
7,2,4,-0.019264448336252255,-0.021663172606568828,-0.033260444239843485,-0.023028611304954687,-0.028564820168844672,-0.0096675312426313751,-0.0024937655860348385,-0.20499999999999829,0.27414634146341521,0.096428571428572044,0.016687845303867552,0
1,3,0,-0.019264448336252255,-0.021663172606568828,-0.033260444239843485,-0.023028611304954687,-0.028564820168844672,-0.0096675312426313751,-0.0024937655860348385,-0.20499999999999829,0.27414634146341521,0.096428571428572044,0.016687845303867552,0
2,6,0,-0.019264448336252255,-0.021663172606568828,-0.033260444239843485,-0.023028611304954687,-0.028564820168844672,-0.0096675312426313751,-0.0024937655860348385,-0.20499999999999829,0.27414634146341521,0.096428571428572044,0.016687845303867552,0
51,52,22,-0.019264448336252255,-0.021663172606568828,-0.033260444239843485,-0.023028611304954687,-0.028564820168844672,-0.0096675312426313751,-0.0024937655860348385,-0.20499999999999829,0.27414634146341521,0.096428571428572044,0.016687845303867552,0
4,7,0,-0.019264448336252255,-0.021663172606568828,-0.033260444239843485,-0.023028611304954687,-0.028564820168844672,-0.0096675312426313751,-0.0024937655860348385,-0.20499999999999829,0.27414634146341521,0.096428571428572044,0.016687845303867552,0
19,24,7,-0.019264448336252255,-0.021663172606568828,-0.033260444239843485,-0.023028611304954687,-0.028564820168844672,-0.0096675312426313751,-0.0024937655860348385,-0.20499999999999829,0.27414634146341521,0.096428571428572044,0.016687845303867552,0
19,4,0,-0.019264448336252255,-0.021663172606568828,-0.033260444239843485,-0.023028611304954687,-0.028564820168844672,-0.0096675312426313751,-0.0024937655860348385,-0.20499999999999829,0.27414634146341521,0.096428571428572044,0.016687845303867552,0
28,14,7,-0.019264448336252255,-0.021663172606568828,-0.033260444239843485,-0.023028611304954687,-0.028564820168844672,-0.0096675312426313751,-0.0024937655860348385,-0.20499999999999829,0.27414634146341521,0.096428571428572044,0.016687845303867552,0
21,11,27,-0.019264448336252255,-0.021663172606568828,-0.033260444239843485,-0.023028611304954687,-0.028564820168844672,-0.0096675312426313751,-0.0024937655860348385,-0.20499999999999829,0.27414634146341521,0.096428571428572044,0.016687845303867552,0
8,13,0,-0.019264448336252255,-0.021663172606568828,-0.033260444239843485,-0.023028611304954687,-0.028564820168844672,-0.0096675312426313751,-0.0024937655860348385,-0.20499999999999829,0.27414634146341521,0.096428571428572044,0.016687845303867552,0
3,0,0,-0.019264448336252255,-0.021663172606568828,-0.033260444239843485,-0.023028611304954687,-0.028564820168844672,-0.0096675312426313751,-0.0024937655860348385,-0.20499999999999829,0.27414634146341521,0.096428571428572044,0.016687845303867552,0
