Pos,Neg,DaysOld,Mag1,Mag2,Mag3,Mag4,Mag5,Mag6,Mag7,Reg1,Reg2,Reg3,Reg4,dayoftheweek
0,0,0,-0.017634092578986058,-0.033261026753434626,-0.042263610315186363,-0.026928675400291192,0.048627450980392097,0.024521072796934749,0.047805642633228798,0.21499999999999986,0.048219512195121959,-0.017500000000000071,0.0019337016574584929,0
0,0,0,-0.017634092578986058,-0.033261026753434626,-0.042263610315186363,-0.026928675400291192,0.048627450980392097,0.024521072796934749,0.047805642633228798,0.21499999999999986,0.048219512195121959,-0.017500000000000071,0.0019337016574584929,0
16,16,6,-0.017634092578986058,-0.033261026753434626,-0.042263610315186363,-0.026928675400291192,0.048627450980392097,0.024521072796934749,0.047805642633228798,0.21499999999999986,0.048219512195121959,-0.017500000000000071,0.0019337016574584929,0
17,18,4,-0.017634092578986058,-0.033261026753434626,-0.042263610315186363,-0.026928675400291192,0.048627450980392097,0.024521072796934749,0.047805642633228798,0.21499999999999986,0.048219512195121959,-0.017500000000000071,0.0019337016574584929,0
0,0,13,-0.017634092578986058,-0.033261026753434626,-0.042263610315186363,-0.026928675400291192,0.048627450980392097,0.024521072796934749,0.047805642633228798,0.21499999999999986,0.048219512195121959,-0.017500000000000071,0.0019337016574584929,0
3,4,3,-0.017634092578986058,-0.033261026753434626,-0.042263610315186363,-0.026928675400291192,0.048627450980392097,0.024521072796934749,0.047805642633228798,0.21499999999999986,0.048219512195121959,-0.017500000000000071,0.0019337016574584929,0
13,1,12,-0.017634092578986058,-0.033261026753434626,-0.042263610315186363,-0.026928675400291192,0.048627450980392097,0.024521072796934749,0.047805642633228798,0.21499999999999986,0.048219512195121959,-0.017500000000000071,0.0019337016574584929,0
15,9,4,-0.017634092578986058,-0.033261026753434626,-0.042263610315186363,-0.026928675400291192,0.048627450980392097,0.024521072796934749,0.047805642633228798,0.21499999999999986,0.048219512195121959,-0.017500000000000071,0.0019337016574584929,0
24,22,23,-0.017634092578986058,-0.033261026753434626,-0.042263610315186363,-0.026928675400291192,0.048627450980392097,0.024521072796934749,0.047805642633228798,0.21499999999999986,0.048219512195121959,-0.017500000000000071,0.0019337016574584929,0
4,16,27,-0.017634092578986058,-0.033261026753434626,-0.042263610315186363,-0.026928675400291192,0.048627450980392097,0.024521072796934749,0.047805642633228798,0.21499999999999986,0.048219512195121959,-0.017500000000000071,0.0019337016574584929,0
16,28,12,-0.017634092578986058,-0.033261026753434626,-0.042263610315186363,-0.026928675400291192,0.048627450980392097,0.024521072796934749,0.047805642633228798,0.21499999999999986,0.048219512195121959,-0.017500000000000071,0.0019337016574584929,0
4,9,0,-0.017634092578986058,-0.033261026753434626,-0.042263610315186363,-0.026928675400291192,0.048627450980392097,0.024521072796934749,0.047805642633228798,0.21499999999999986,0.048219512195121959,-0.017500000000000071,0.0019337016574584929,0
8,12,28,-0.017634092578986058,-0.033261026753434626,-0.042263610315186363,-0.026928675400291192,0.048627450980392097,0.024521072796934749,0.047805642633228798,0.21499999999999986,0.048219512195121959,-0.017500000000000071,0.0019337016574584929,0
33,12,27,-0.017634092578986058,-0.033261026753434626,-0.042263610315186363,-0.026928675400291192,0.048627450980392097,0.024521072796934749,0.047805642633228798,0.21499999999999986,0.048219512195121959,-0.017500000000000071,0.0019337016574584929,0
24,20,17,-0.017634092578986058,-0.033261026753434626,-0.042263610315186363,-0.026928675400291192,0.048627450980392097,0.024521072796934749,0.047805642633228798,0.21499999999999986,0.048219512195121959,-0.017500000000000071,0.0019337016574584929,0
10,3,6,-0.017634092578986058,-0.033261026753434626,-0.042263610315186363,-0.026928675400291192,0.048627450980392097,0.024521072796934749,0.047805642633228798,0.21499999999999986,0.048219512195121959,-0.017500000000000071,0.0019337016574584929,0
31,39,7,-0.017634092578986058,-0.033261026753434626,-0.042263610315186363,-0.026928675400291192,0.048627450980392097,0.024521072796934749,0.047805642633228798,0.21499999999999986,0.048219512195121959,-0.017500000000000071,0.0019337016574584929,0
20,13,5,-0.017634092578986058,-0.033261026753434626,-0.042263610315186363,-0.026928675400291192,0.048627450980392097,0.024521072796934749,0.047805642633228798,0.21499999999999986,0.048219512195121959,-0.017500000000000071,0.0019337016574584929,0
16,9,27,-0.017634092578986058,-0.033261026753434626,-0.042263610315186363,-0.026928675400291192,0.048627450980392097,0.024521072796934749,0.047805642633228798,0.21499999999999986,0.048219512195121959,-0.017500000000000071,0.0019337016574584929,0
1,2,24,-0.017634092578986058,-0.033261026753434626,-0.042263610315186363,-0.026928675400291192,0.048627450980392097,0.024521072796934749,0.047805642633228798,0.21499999999999986,0.048219512195121959,-0.017500000000000071,0.0019337016574584929,0
27,21,11,-0.017634092578986058,-0.033261026753434626,-0.042263610315186363,-0.026928675400291192,0.048627450980392097,0.024521072796934749,0.047805642633228798,0.21499999999999986,0.048219512195121959,-0.017500000000000071,0.0019337016574584929,0
