Pos,Neg,DaysOld,Mag1,Mag2,Mag3,Mag4,Mag5,Mag6,Mag7,Reg1,Reg2,Reg3,Reg4,dayoftheweek
7,12,0,-0.022977110365942546,-0.042465635984339764,-0.027373004354136449,-0.020263157894736861,0.0061860004204078028,0.0043161586188292349,-0.035797531006301973,2.4849999999999994,-2.8410487804878035,0.77499999999999758,2.3262458563535895,0
10,7,0,-0.022977110365942546,-0.042465635984339764,-0.027373004354136449,-0.020263157894736861,0.0061860004204078028,0.0043161586188292349,-0.035797531006301973,2.4849999999999994,-2.8410487804878035,0.77499999999999758,2.3262458563535895,0
6,4,0,-0.022977110365942546,-0.042465635984339764,-0.027373004354136449,-0.020263157894736861,0.0061860004204078028,0.0043161586188292349,-0.035797531006301973,2.4849999999999994,-2.8410487804878035,0.77499999999999758,2.3262458563535895,0
0,0,0,-0.022977110365942546,-0.042465635984339764,-0.027373004354136449,-0.020263157894736861,0.0061860004204078028,0.0043161586188292349,-0.035797531006301973,2.4849999999999994,-2.8410487804878035,0.77499999999999758,2.3262458563535895,0
1,1,3,-0.022977110365942546,-0.042465635984339764,-0.027373004354136449,-0.020263157894736861,0.0061860004204078028,0.0043161586188292349,-0.035797531006301973,2.4849999999999994,-2.8410487804878035,0.77499999999999758,2.3262458563535895,0
0,0,0,-0.022977110365942546,-0.042465635984339764,-0.027373004354136449,-0.020263157894736861,0.0061860004204078028,0.0043161586188292349,-0.035797531006301973,2.4849999999999994,-2.8410487804878035,0.77499999999999758,2.3262458563535895,0
0,0,0,-0.022977110365942546,-0.042465635984339764,-0.027373004354136449,-0.020263157894736861,0.0061860004204078028,0.0043161586188292349,-0.035797531006301973,2.4849999999999994,-2.8410487804878035,0.77499999999999758,2.3262458563535895,0
15,8,21,-0.022977110365942546,-0.042465635984339764,-0.027373004354136449,-0.020263157894736861,0.0061860004204078028,0.0043161586188292349,-0.035797531006301973,2.4849999999999994,-2.8410487804878035,0.77499999999999758,2.3262458563535895,0
14,5,19,-0.022977110365942546,-0.042465635984339764,-0.027373004354136449,-0.020263157894736861,0.0061860004204078028,0.0043161586188292349,-0.035797531006301973,2.4849999999999994,-2.8410487804878035,0.77499999999999758,2.3262458563535895,0
10,8,18,-0.022977110365942546,-0.042465635984339764,-0.027373004354136449,-0.020263157894736861,0.0061860004204078028,0.0043161586188292349,-0.035797531006301973,2.4849999999999994,-2.8410487804878035,0.77499999999999758,2.3262458563535895,0
12,14,11,-0.022977110365942546,-0.042465635984339764,-0.027373004354136449,-0.020263157894736861,0.0061860004204078028,0.0043161586188292349,-0.035797531006301973,2.4849999999999994,-2.8410487804878035,0.77499999999999758,2.3262458563535895,0
17,8,25,-0.022977110365942546,-0.042465635984339764,-0.027373004354136449,-0.020263157894736861,0.0061860004204078028,0.0043161586188292349,-0.035797531006301973,2.4849999999999994,-2.8410487804878035,0.77499999999999758,2.3262458563535895,0
0,0,4,-0.022977110365942546,-0.042465635984339764,-0.027373004354136449,-0.020263157894736861,0.0061860004204078028,0.0043161586188292349,-0.035797531006301973,2.4849999999999994,-2.8410487804878035,0.77499999999999758,2.3262458563535895,0
10,12,13,-0.022977110365942546,-0.042465635984339764,-0.027373004354136449,-0.020263157894736861,0.0061860004204078028,0.0043161586188292349,-0.035797531006301973,2.4849999999999994,-2.8410487804878035,0.77499999999999758,2.3262458563535895,0
1,6,22,-0.022977110365942546,-0.042465635984339764,-0.027373004354136449,-0.020263157894736861,0.0061860004204078028,0.0043161586188292349,-0.035797531006301973,2.4849999999999994,-2.8410487804878035,0.77499999999999758,2.3262458563535895,0
14,5,13,-0.022977110365942546,-0.042465635984339764,-0.027373004354136449,-0.020263157894736861,0.0061860004204078028,0.0043161586188292349,-0.035797531006301973,2.4849999999999994,-2.8410487804878035,0.77499999999999758,2.3262458563535895,0
0,0,21,-0.022977110365942546,-0.042465635984339764,-0.027373004354136449,-0.020263157894736861,0.0061860004204078028,0.0043161586188292349,-0.035797531006301973,2.4849999999999994,-2.8410487804878035,0.77499999999999758,2.3262458563535895,0
4,7,0,-0.022977110365942546,-0.042465635984339764,-0.027373004354136449,-0.020263157894736861,0.0061860004204078028,0.0043161586188292349,-0.035797531006301973,2.4849999999999994,-2.8410487804878035,0.77499999999999758,2.3262458563535895,0
20,10,14,-0.022977110365942546,-0.042465635984339764,-0.027373004354136449,-0.020263157894736861,0.0061860004204078028,0.0043161586188292349,-0.035797531006301973,2.4849999999999994,-2.8410487804878035,0.77499999999999758,2.3262458563535895,0
4,8,18,-0.022977110365942546,-0.042465635984339764,-0.027373004354136449,-0.020263157894736861,0.0061860004204078028,0.0043161586188292349,-0.035797531006301973,2.4849999999999994,-2.8410487804878035,0.77499999999999758,2.3262458563535895,0
